10058	1137	2015-11-14	51700	男	河北 石家庄	1	1	0	2015-10-12	color5
10058	1137	2015-11-14	1095837	女	浙江 金华	0	2	0	2015-11-07	color5
10058	1138	2015-11-21	71002	女	浙江 杭州	0	1	0	2015-08-10	color2
10058	1138	2015-11-21	1117686	女	上海 上海	1	1	0	2015-10-03	color2
10058	1138	2015-11-21	35626	女	浙江 宁波	1	2	0	2015-10-28	color2
10058	1138	2015-11-21	1113624	女	广东 深圳	0	1	0	2015-11-02	color2
10058	1139	2015-12-05	32239	女	上海 上海	0	1	0	2014-12-11	color2
10058	1139	2015-12-05	21170	女	江苏 盐城	1	1	0	2014-12-11	color2
10058	1139	2015-12-05	1055943	男	湖南 岳阳	1	1	0	2015-03-11	color2
10058	1139	2015-12-05	1092052	女	北京 北京	3	3	0	2015-11-06	color2
10058	1139	2015-12-05	1124440	女	浙江 湖州	1	1	1	2015-11-06	color2
10058	1140	2015-12-19	1103100	女	湖北 武汉	1	0	0	2015-07-31	color2
10077	1144	2015-03-14	11522	男	浙江 杭州	4	0	0	2015-02-02	color2
10077	1144	2015-03-14	47775	女	广西 南宁	2	0	0	2015-02-02	color2
10077	1144	2015-03-14	1081543	女	浙江 杭州	0	2	0	2015-03-12	color4
10077	1144	2015-03-14	1081656	女	浙江 杭州	1	1	0	2015-03-13	color5
10077	1144	2015-03-14	1081686	女	浙江 杭州	1	0	0	2015-03-13	color4
10077	1144	2015-03-14	1081543	女	浙江 杭州	1	1	0	2015-03-13	color4
10077	1145	2015-03-21	47792	男	黑龙江 哈尔滨	3	0	0	2015-02-02	color2
10077	1145	2015-03-21	31516	女	上海 上海	3	0	0	2015-02-02	color2
10077	1145	2015-03-21	33423	男	浙江 杭州	1	1	0	2015-03-05	color4
10077	1145	2015-03-21	1077241	男	江苏 苏州	4	0	0	2015-03-11	color4
10077	1145	2015-03-21	1450	男	浙江 杭州	1	1	0	2015-03-16	color4
10077	1145	2015-03-21	19712	女	浙江 杭州	0	2	0	2015-03-17	color4
10077	1145	2015-03-21	1077541	女	浙江 杭州	0	2	0	2015-03-17	color4
10077	1145	2015-03-21	47902	男	浙江 台州	1	0	0	2015-03-18	color4
10077	1145	2015-03-21	1081922	男	浙江 杭州	1	0	0	2015-03-18	color4
10077	1145	2015-03-21	41836	女	浙江 杭州	0	2	0	2015-03-18	color4
10077	1145	2015-03-21	1081546	女	浙江 杭州	1	1	0	2015-03-19	color4
10077	1145	2015-03-21	1082220	女	江苏 苏州	0	2	2	2015-03-19	color4
10077	1145	2015-03-21	1068181	男	浙江 杭州	1	0	0	2015-03-19	color4
10077	1145	2015-03-21	1082313	女	浙江 杭州	1	1	0	2015-03-19	color4
10077	1146	2015-03-28	31502	男	北京 北京	3	0	0	2015-02-02	color2
10077	1146	2015-03-28	1059852	男	上海 上海	3	0	0	2015-02-02	color2
10077	1146	2015-03-28	1082235	女	浙江 绍兴	0	1	0	2015-03-19	color4
10077	1146	2015-03-28	12045	男	浙江 杭州	15	0	1	2015-03-20	color4
10077	1146	2015-03-28	25934	女	浙江 杭州	0	1	0	2015-03-22	color4
10077	1146	2015-03-28	68102	男	浙江 杭州	1	1	0	2015-03-24	color4
10077	1146	2015-03-28	1082747	女	浙江 杭州	0	3	0	2015-03-24	color4
10077	1146	2015-03-28	1083030	女	浙江 杭州	1	1	0	2015-03-25	color4
10077	1146	2015-03-28	1083058	女	浙江 杭州	1	1	0	2015-03-25	color4
10077	1146	2015-03-28	1083072	女	浙江 杭州	0	3	0	2015-03-25	color4
10077	1146	2015-03-28	1083235	女	天津 天津	1	0	0	2015-03-27	color4
10077	1146	2015-03-28	1083250	女	浙江 杭州	1	0	0	2015-03-27	color4
10077	1146	2015-03-28	15230	男	浙江 杭州	1	0	0	2015-03-27	color5
10077	1147	2015-04-04	49345	女	上海 上海	2	0	0	2015-02-02	color3
10077	1147	2015-04-04	47786	男	云南 昆明	1	0	0	2015-02-02	color4
10077	1147	2015-04-04	1082410	女	江苏 无锡	1	1	0	2015-03-20	color4
10077	1147	2015-04-04	1079372	女	浙江 杭州	0	1	1	2015-03-23	color4
10077	1147	2015-04-04	7636	女	浙江 杭州	0	3	0	2015-03-23	color4
10077	1147	2015-04-04	76267	女	浙江 杭州	0	2	0	2015-03-24	color4
10077	1147	2015-04-04	1081218	女	浙江 杭州	0	2	0	2015-03-25	color4
10077	1147	2015-04-04	1058322	女	浙江 杭州	1	1	1	2015-03-26	color4
10077	1147	2015-04-04	1083197	女	浙江 杭州	1	0	0	2015-03-26	color4
10077	1147	2015-04-04	1083218	男	江苏 无锡	1	1	0	2015-03-26	color4
10077	1147	2015-04-04	1082535	女	浙江 杭州	1	1	0	2015-03-27	color4
10077	1147	2015-04-04	1073451	女	 	1	0	0	2015-03-29	color4
10077	1147	2015-04-04	1083426	女	浙江 杭州	2	1	0	2015-03-29	color4
10077	1147	2015-04-04	1071608	男	浙江 杭州	1	1	0	2015-03-29	color4
10077	1147	2015-04-04	1083498	女	浙江 杭州	1	1	1	2015-03-30	color4
10077	1147	2015-04-04	1082140	女	广东 珠海	0	1	0	2015-03-30	color4
10077	1147	2015-04-04	1082133	女	浙江 杭州	1	1	0	2015-03-30	color4
10077	1147	2015-04-04	1083563	女	浙江 杭州	0	2	0	2015-03-30	color4
10077	1147	2015-04-04	1077059	女	浙江 杭州	0	2	0	2015-03-30	color4
10077	1147	2015-04-04	74299	男	浙江 杭州	3	0	0	2015-03-30	color4
10077	1147	2015-04-04	1083578	男	浙江 杭州	1	0	0	2015-03-30	color4
10077	1147	2015-04-04	1083521	女	福建 	0	1	0	2015-03-30	color4
10077	1147	2015-04-04	35218	男	浙江 杭州	1	0	0	2015-03-30	color4
10077	1147	2015-04-04	1083246	女	浙江 杭州	2	0	0	2015-03-31	color4
10077	1147	2015-04-04	56489	男	浙江 杭州	1	2	0	2015-03-31	color4
10077	1147	2015-04-04	1067475	女	江苏 无锡	1	2	0	2015-03-31	color4
10077	1147	2015-04-04	1083828	女	江苏 徐州	1	1	0	2015-04-01	color4
10077	1147	2015-04-04	14634	女	浙江 杭州	0	1	0	2015-04-01	color4
10077	1147	2015-04-04	1051885	男	浙江 杭州	1	0	0	2015-04-01	color4
10077	1147	2015-04-04	58182	女	浙江 杭州	0	2	0	2015-04-01	color4
10077	1147	2015-04-04	25789	男	浙江 杭州	1	1	0	2015-04-01	color4
10077	1147	2015-04-04	1084026	女	浙江 宁波	1	0	0	2015-04-02	color4
